일자,시가,고가,저가,종가,등락,종가변화,등락률,거래량,미결제,증감,거래대금,코스피200,현물등락,현물변화,Basis,연도,월,일,요일,5MA,10MA,15MA,20MA,25MA,30MA,35MA,40MA,45MA,50MA,55MA,60MA,BB_M,BB_L,BB_H,ATR,fast_K,fast_D,slow_K,slow_D,종가예측,타겟변수5,타겟변수2,타겟변수3
2007-05-23,211.25,212.25,210.65,211.35,1,0.3,0.14,180677,104069,-2516,19110960.0,211.15,1,0.46,0.2,2007,5,23,2,209.45,207.92,206.5833333333333,205.00249999999988,203.78199999999998,202.7466666666666,201.4757142857143,199.92624999999978,198.65888888888924,197.37500000000023,196.25090909090918,195.1158333333334,205.00249999999988,212.3411127327858,197.66388726721397,1.5999999999999943,30.63043478260867,38.59002782148205,37.53996447602128,37.47535900279702,-0.44999999999998863,0.0,0.0,0.0
2007-05-25,209.25,211.1,209.05,210.9,-1,-0.45,-0.21,147199,104429,360,15461562.0,210.54,-1,0.61,0.36,2007,5,25,4,210.01000000000005,208.29000000000002,207.1633333333333,205.54749999999984,204.26799999999994,203.21166666666662,201.98142857142858,200.51874999999978,199.19000000000034,197.93700000000024,196.76272727272735,195.49166666666673,205.54749999999984,212.94063159199405,198.15436840800564,2.299999999999983,30.565217391304323,37.13579857247019,35.68527918781723,38.088903868573624,1.299999999999983,1.0,1.0,1.0
2007-05-28,211.4,212.3,210.95,212.2,1,1.3,0.62,119782,105340,911,12669328.0,211.88,1,1.34,0.32,2007,5,28,0,210.95000000000005,208.82,207.80333333333328,206.10249999999982,204.91599999999994,203.71833333333328,202.53571428571428,201.0974999999998,199.7144444444448,198.46200000000022,197.28909090909102,195.97500000000005,206.10249999999982,213.7519564650191,198.45304353498054,1.4000000000000057,27.38064516129032,32.23692760472825,31.861861861861833,37.090050663681325,-0.44999999999998863,0.0,0.0,0.0
2007-05-29,212.3,212.85,210.9,211.75,-1,-0.45,-0.21,173365,109323,3983,18372427.0,212.06,1,0.18,-0.31,2007,5,29,1,211.45000000000005,209.3,208.28999999999996,206.71749999999983,205.43999999999997,204.2033333333333,203.06714285714287,201.67374999999976,200.22888888888923,198.99400000000023,197.77909090909102,196.4591666666667,206.71749999999983,214.0876585357304,199.34734146426925,1.9499999999999886,27.322580645161292,29.57523014152751,29.49164345403898,34.955749795947845,0.25,0.0,1.0,0.0
2007-05-30,211.55,212.05,208.75,212.0,1,0.25,0.12,249443,111955,2632,26219517.0,211.76,-1,0.3,0.24,2007,5,30,2,211.64000000000004,210.055,208.81666666666663,207.31999999999985,205.92399999999998,204.6516666666666,203.55285714285716,202.22874999999974,200.74888888888924,199.48900000000023,198.22636363636374,197.02916666666673,207.31999999999985,214.32168400794134,200.31831599205836,3.3000000000000114,36.869565217391305,30.55368863955125,30.24251069900143,32.96425193574813,5.199999999999989,2.0,1.0,1.0
2007-05-31,214.1,217.2,213.6,217.2,1,5.2,2.45,199881,116955,5000,21505679.0,216.45,1,4.69,0.75,2007,5,31,3,212.8100000000001,211.13000000000002,209.54999999999998,208.13999999999982,206.56399999999996,205.2866666666666,204.18428571428572,202.89249999999976,201.35777777777815,200.07400000000024,198.77818181818193,197.6308333333334,208.13999999999982,215.74218805065914,200.5378119493405,5.199999999999989,22.39175257731961,28.90595219849344,28.692206076618245,31.194700255867524,1.700000000000017,1.0,1.0,1.0
2007-06-01,217.55,222.7,217.25,218.9,1,1.7,0.78,284206,116362,-593,31277775.0,218.74,1,2.29,0.16,2007,6,1,4,214.41000000000008,212.21000000000004,210.32999999999998,208.97499999999982,207.31999999999996,205.9583333333333,204.81142857142856,203.53499999999974,202.06222222222257,200.71200000000022,199.43454545454557,198.2333333333334,208.97499999999982,217.44870545925534,200.5012945407443,5.5,19.201754385964904,26.633259597425557,25.84415584415586,29.22647558713525,2.6999999999999886,2.0,1.0,1.0
2007-06-04,221.0,222.7,218.9,221.6,1,2.7,1.23,275673,115500,-862,30515944.0,221.9,1,3.16,-0.3,2007,6,4,0,216.29000000000005,213.62000000000003,211.30999999999997,209.9249999999998,208.13999999999996,206.8116666666666,205.5142857142857,204.2549999999997,202.78555555555593,201.3720000000002,200.0827272727274,198.87250000000006,209.9249999999998,219.56884177650224,200.28115822349739,3.799999999999983,17.943319838056688,24.74579453277883,23.59957401490949,27.574018017744784,0.5,0.0,1.0,0.0
2007-06-05,221.15,222.7,219.45,222.1,1,0.5,0.23,275816,110410,-5090,30542723.0,222.37,1,0.47,-0.27,2007,6,5,1,218.36000000000004,214.90500000000003,212.32,210.80749999999983,209.046,207.5933333333333,206.2257142857143,204.9787499999997,203.52777777777814,202.04200000000023,200.7545454545456,199.49416666666676,210.80749999999983,221.51358656201532,200.10141343798435,3.25,19.830357142857164,23.247349832318005,22.033730158730172,26.08243535868302,1.5500000000000114,1.0,1.0,1.0
2007-06-07,219.1,223.65,218.8,223.65,1,1.55,0.7,228978,108016,-2394,25380528.0,223.17,1,0.8,0.48,2007,6,7,3,220.69000000000005,216.16500000000002,213.6,211.7849999999998,209.99399999999997,208.38499999999996,206.94285714285715,205.6949999999997,204.28000000000037,202.74300000000022,201.41636363636377,200.09833333333341,211.7849999999998,223.44036244326566,200.12963755673394,4.849999999999994,17.541176470588237,19.38167208295739,19.481707317073184,23.930274682297373,-4.349999999999994,-2.0,0.0,-1.0
2007-06-08,220.0,220.95,218.5,219.3,-1,-4.35,-1.95,261554,109492,1476,28736677.0,219.8,-1,3.37,-0.5,2007,6,8,4,221.11000000000004,216.96000000000004,214.45666666666668,212.43999999999983,210.73399999999998,208.98833333333332,207.54714285714286,206.29999999999967,204.91666666666703,203.3330000000002,201.98636363636373,200.63916666666674,212.43999999999983,224.24524415136594,200.63475584863372,5.150000000000006,17.2,18.34332156749347,18.13895781637718,21.81962503024916,-1.450000000000017,-1.0,0.0,-1.0
2007-06-11,221.0,221.05,217.4,217.85,-1,-1.45,-0.66,284107,106757,-2735,31107825.0,218.39,-1,1.41,-0.54,2007,6,11,0,220.9,217.65500000000003,215.10666666666668,212.97249999999985,211.36,209.58333333333334,208.09285714285716,206.82249999999968,205.4644444444448,203.9460000000002,202.54727272727283,201.22333333333341,212.97249999999985,224.74326999671067,201.20173000328904,3.6500000000000057,18.30672268907562,18.164315228115612,17.87120590648073,20.225035042714133,1.6500000000000057,1.0,1.0,1.0
2007-06-12,218.05,219.95,217.45,219.5,1,1.65,0.76,251864,101291,-5466,27567765.0,219.94,1,1.55,-0.44,2007,6,12,1,220.48000000000002,218.38500000000005,215.9066666666667,213.60249999999988,212.03599999999997,210.19666666666666,208.76428571428573,207.38499999999968,206.05777777777814,204.5550000000002,203.109090909091,201.78250000000008,213.60249999999988,225.3535346688769,201.85146533112285,2.5,18.445378151260496,18.26472689075637,18.1404958677686,19.133219413285953,-1.0500000000000114,-1.0,0.0,-1.0
2007-06-13,218.6,219.95,217.85,218.45,-1,-1.05,-0.48,220949,83473,-17818,24160921.0,218.59,-1,1.35,-0.14,2007,6,13,2,219.75000000000006,219.055,216.52,214.17749999999987,212.59599999999998,210.82999999999998,209.33000000000004,207.91624999999968,206.6200000000004,205.1500000000002,203.6518181818183,202.3375000000001,214.17749999999987,225.68074782511388,202.67425217488585,2.0999999999999943,18.75107296137338,18.048870054459616,17.920426579163244,18.310558697372567,4.550000000000011,2.0,1.0,1.0
2007-06-14,221.0,223.1,220.35,223.0,1,4.55,2.08,168596,68055,-15418,18704367.0,224.46,1,5.87,-1.46,2007,6,14,3,219.62000000000003,220.15500000000003,217.31666666666666,215.10499999999988,213.35199999999998,211.59833333333333,209.99000000000004,208.5274999999997,207.2422222222226,205.81400000000022,204.27727272727282,202.93333333333342,215.10499999999988,226.29286466619718,203.91713533380258,4.650000000000006,34.57364341085262,21.45536344251249,20.402561756633112,18.494729585284553,2.9000000000000057,2.0,1.0,1.0
2007-06-15,225.85,226.6,225.0,225.9,1,0.4,0.18,147689,86981,18926,16679660.0,224.61,1,0.15,1.29,2007,6,15,4,220.94000000000005,221.02500000000003,218.2866666666667,216.07749999999987,214.13999999999996,212.43499999999997,210.69571428571433,209.22124999999969,207.92666666666705,206.51900000000023,204.93363636363648,203.56583333333342,216.07749999999987,227.47701407088468,204.67798592911507,3.5999999999999943,28.062111801242196,23.627785802760933,22.6126126126126,19.389460544531637,4.650000000000006,2.0,1.0,1.0
2007-06-18,227.55,230.75,227.35,230.55,1,4.65,2.06,132224,86581,-400,15135421.0,228.8,1,4.19,1.75,2007,6,18,0,223.48000000000008,222.19000000000005,219.5966666666667,217.19999999999987,215.07399999999998,213.38,211.56857142857146,210.01624999999967,208.6733333333337,207.2660000000002,205.72181818181826,204.2916666666667,217.19999999999987,229.66358907503138,204.73641092496837,4.849999999999994,18.15354330708659,23.597149926363123,22.714285714285694,20.35807650609263,-0.25,0.0,0.0,0.0
2007-06-19,230.65,230.8,229.35,230.3,-1,-0.25,-0.11,156215,83902,-2679,17973392.0,229.04,1,0.24,1.26,2007,6,19,1,225.64000000000004,223.0600000000001,220.80333333333337,218.33999999999986,216.01,214.3033333333333,212.4028571428572,210.87374999999966,209.41333333333367,208.0160000000002,206.47181818181826,204.9866666666667,218.33999999999986,231.23143330399063,205.4485666960091,1.450000000000017,18.133858267716512,23.534845949654326,22.337536372453904,21.19748460702969,-2.5,-2.0,0.0,-1.0
2007-06-20,230.65,230.75,227.5,227.8,-1,-2.5,-1.09,183218,87310,3408,21013779.0,226.58,-1,2.46,1.22,2007,6,20,2,227.51000000000005,223.6300000000001,221.8733333333334,219.26749999999987,216.84400000000002,215.08166666666665,213.2128571428572,211.60249999999965,210.09333333333365,208.7090000000002,207.18272727272733,205.64000000000001,219.26749999999987,232.0742118504599,206.46078814953984,3.25,17.937007874015723,23.372032932182794,21.653992395437236,21.944197770284486,1.6999999999999886,1.0,1.0,1.0
2007-06-21,227.0,230.8,226.35,229.5,1,1.7,0.75,221984,86898,-412,25383619.0,227.81,1,1.23,1.69,2007,6,21,3,228.81000000000003,224.2150000000001,223.04000000000005,220.18999999999988,217.84600000000003,215.9283333333333,214.0571428571429,212.34249999999966,210.78111111111141,209.3990000000002,207.9045454545455,206.3216666666667,220.18999999999988,233.1613287068329,207.21867129316686,4.450000000000017,18.07086614173226,20.071477478358723,19.498725573491907,21.763430533656248,-3.5999999999999943,-2.0,0.0,-1.0
2007-06-22,229.65,229.85,225.25,225.9,-1,-3.6,-1.57,235620,84697,-2201,26747279.0,224.95,-1,2.86,0.95,2007,6,22,4,228.81000000000003,224.87500000000009,223.62000000000006,220.91749999999985,218.62400000000002,216.58499999999998,214.77428571428575,212.95999999999964,211.3977777777781,210.01500000000019,208.54545454545462,206.92333333333335,220.91749999999985,233.42506718317986,208.40993281681983,4.599999999999994,17.787401574803127,18.01653543307091,17.78740157480313,20.79838832609435,-2.0500000000000114,-2.0,0.0,-1.0
2007-06-25,224.8,228.85,223.45,223.85,-1,-2.05,-0.91,239599,86347,1650,27102945.0,223.4,-1,1.55,0.45,2007,6,25,0,227.47000000000003,225.47500000000008,223.95000000000007,221.56499999999988,219.25400000000002,217.14,215.3928571428572,213.55624999999964,211.9555555555559,210.55300000000017,209.10272727272732,207.5341666666667,221.56499999999988,233.1993457056962,209.93065429430357,5.400000000000006,18.499999999999964,18.085826771653583,17.7941176470588,19.81435471264897,0.05000000000001137,0.0,1.0,0.0
2007-06-26,224.95,226.05,221.7,223.9,1,0.05,0.02,248612,85332,-1015,27816392.0,222.43,-1,0.97,1.47,2007,6,26,1,226.19000000000005,225.9150000000001,224.1033333333334,222.14999999999986,219.91,217.70666666666665,216.0014285714286,214.12624999999963,212.57555555555587,211.09100000000018,209.6681818181819,208.11500000000004,222.14999999999986,232.94819673053,211.35180326946974,4.350000000000023,18.504132231404924,18.159881564391263,17.96950240770463,18.940747919699117,-2.700000000000017,-2.0,0.0,-1.0
2007-06-27,223.0,223.55,220.65,221.2,-1,-2.7,-1.21,200020,86767,1435,22203230.0,220.35,-1,2.08,0.85,2007,6,27,2,224.87000000000006,226.1900000000001,224.0433333333334,222.62249999999986,220.388,218.18166666666667,216.48000000000002,214.66999999999962,213.076666666667,211.57100000000017,210.1781818181819,208.6566666666667,222.62249999999986,232.2703235887504,212.97467641124933,3.25,23.65775401069513,19.304030791727147,18.761662425784536,18.362281925768578,2.700000000000017,2.0,1.0,1.0
2007-06-28,223.2,223.9,222.1,223.9,1,2.7,1.22,155387,85132,-1635,17329457.0,222.6,1,2.25,1.3,2007,6,28,3,223.75000000000009,226.28000000000011,224.06000000000006,223.21749999999983,220.90199999999996,218.82999999999998,217.0457142857143,215.26874999999959,213.61000000000033,212.07800000000017,210.70363636363643,209.22500000000002,223.21749999999983,231.4745081876048,214.96049181239485,2.700000000000017,23.946524064171065,20.47916237621491,20.1348920863309,18.489515228336373,-2.0999999999999943,-2.0,0.0,-1.0
2007-06-29,225.0,226.0,221.55,221.8,-1,-2.1,-0.94,191871,86636,1504,21516843.0,221.31,-1,1.29,0.49,2007,6,29,4,222.93000000000006,225.87000000000012,224.22666666666674,223.44749999999985,221.31999999999996,219.34166666666667,217.4914285714286,215.7937499999996,214.06777777777808,212.55100000000016,211.18909090909096,209.7441666666667,223.44749999999985,231.2420645703754,215.6529354296243,4.449999999999989,23.721925133689783,21.66606708799224,21.22488038277508,19.177010989930764,4.25,2.0,1.0,1.0
2007-07-02,221.85,226.35,221.25,226.05,1,4.25,1.92,165541,86912,276,18510750.0,224.75,1,3.44,1.3,2007,7,2,0,223.37000000000006,225.42000000000013,224.77333333333343,223.8049999999999,221.926,219.94,218.03000000000003,216.38999999999956,214.64666666666696,213.09700000000015,211.71818181818185,210.29166666666666,223.8049999999999,231.3739740665891,216.23602593341067,5.099999999999994,24.84065934065928,22.9341989561241,22.94923857868016,20.208035176255034,4.899999999999977,2.0,1.0,1.0
2007-07-03,227.8,231.0,227.65,230.95,1,4.9,2.17,191160,85677,-1235,21926016.0,229.29,1,4.54,1.66,2007,7,3,1,224.78000000000006,225.48500000000007,225.53666666666675,224.27249999999987,222.676,220.72166666666666,218.7171428571429,217.09874999999957,215.3100000000003,213.79600000000016,212.33545454545458,210.92750000000004,224.27249999999987,232.4022682364623,216.14273176353743,4.949999999999989,23.687179487179485,23.970808407279016,24.621535181236634,21.538441730961438,3.950000000000017,2.0,1.0,1.0
2007-07-04,231.5,235.0,231.25,234.9,1,3.95,1.71,195003,87393,1716,22793327.0,233.43,1,4.14,1.47,2007,7,4,2,227.52000000000007,226.19500000000008,226.6333333333334,224.91249999999982,223.60199999999998,221.57666666666665,219.51571428571432,217.85999999999953,216.09777777777805,214.52100000000016,213.02090909090913,211.62333333333336,224.91249999999982,234.2480503319109,215.57694966808876,4.050000000000011,17.145985401459832,22.668454685431954,22.917073170731676,22.369523879950865,1.9499999999999886,1.0,1.0,1.0
2007-07-05,235.0,238.3,234.4,236.85,1,1.95,0.83,202866,88870,1477,24030528.0,234.75,1,1.32,2.1,2007,7,5,3,230.11000000000004,226.93000000000006,227.55666666666676,225.57249999999985,224.59599999999998,222.43666666666664,220.44142857142862,218.67874999999952,216.91777777777804,215.2600000000002,213.71727272727279,212.32083333333335,225.57249999999985,236.2955433130887,214.849456686911,3.9000000000000057,15.134185303514371,20.905986933300618,20.577758470894853,22.45809715686366,1.4000000000000057,1.0,1.0,1.0
2007-07-06,237.8,238.25,235.0,238.25,1,1.4,0.59,216347,89377,507,25595783.0,236.52,1,1.77,1.73,2007,7,6,4,233.40000000000003,228.16500000000005,228.38000000000008,226.51999999999984,225.438,223.33333333333331,221.35000000000005,219.4799999999995,217.75000000000028,216.00100000000018,214.44636363636369,213.04000000000002,226.51999999999984,238.21428110342626,214.82571889657342,3.25,13.973607038123157,18.956323314187294,18.2567049808429,21.86446207647722,2.5500000000000114,2.0,1.0,1.0
2007-07-09,239.0,241.9,238.15,240.8,1,2.55,1.07,218887,88532,-845,26299280.0,239.68,1,3.16,1.12,2007,7,9,0,236.35000000000005,229.86000000000007,229.06333333333342,227.66749999999985,226.31400000000002,224.32999999999998,222.28428571428577,220.31999999999948,218.60777777777804,216.81700000000015,215.21090909090913,213.77083333333334,227.66749999999985,240.24991358319542,215.08508641680427,3.75,12.285714285714272,16.445334303198297,15.894389438943886,20.453492248529965,1.5,1.0,1.0,1.0
2007-07-10,240.55,242.45,240.2,242.3,1,1.5,0.62,176923,86349,-2183,21336848.0,241.02,1,1.34,1.28,2007,7,10,1,238.62000000000003,231.7000000000001,229.8633333333334,228.80749999999983,227.142,225.33333333333334,223.27857142857147,221.20499999999947,219.49000000000024,217.64100000000013,216.0527272727273,214.5258333333333,228.80749999999983,242.36763021982375,215.24736978017592,2.25,11.48341232227487,14.004580870217376,13.909299655568303,18.3110451433963,-1.450000000000017,-1.0,0.0,-1.0
2007-07-11,239.75,243.85,239.65,240.85,-1,-1.45,-0.6,230290,86729,380,27859989.0,240.46,-1,0.56,0.39,2007,7,11,2,239.81,233.6650000000001,230.7333333333334,229.92749999999987,227.892,226.30333333333334,224.18142857142863,222.05249999999947,220.2988888888891,218.46900000000014,216.82000000000005,215.2533333333333,229.92749999999987,243.58552154893624,216.2694784510635,4.199999999999989,11.748780487804877,12.925139887486386,12.824813631522892,16.29259323555454,3.25,2.0,1.0,1.0
2007-07-12,241.95,245.75,241.95,244.1,1,3.25,1.35,223968,83744,-2985,27366420.0,242.86,1,2.4,1.24,2007,7,12,3,241.26,235.6850000000001,231.70666666666673,230.9824999999999,228.71000000000004,227.37333333333336,225.12571428571437,223.04374999999945,221.187777777778,219.35200000000012,217.62363636363642,216.0125,230.9824999999999,245.61254388954976,216.35245611045005,4.900000000000006,10.946188340807183,12.08754049494495,12.138239681750369,14.604689477725643,8.550000000000011,2.0,1.0,1.0
2007-07-13,248.7,252.65,248.15,252.65,1,8.55,3.5,168303,82654,-1090,21005393.0,250.19,1,7.33,2.46,2007,7,13,4,244.14000000000001,238.77000000000007,233.49000000000007,232.31999999999988,230.044,228.555,226.30571428571434,224.19874999999942,222.2200000000002,220.38900000000012,218.55909090909094,216.92083333333332,232.31999999999988,249.6377851993304,215.00221480066935,8.550000000000011,9.498120300751882,11.192443147470694,11.473660308810171,13.248080543319096,-3.8499999999999943,-2.0,0.0,-1.0
2007-07-16,252.35,252.4,247.35,248.8,-1,-3.85,-1.52,190100,83673,1019,23757978.0,247.91,-1,2.28,0.89,2007,7,16,0,245.74,241.04500000000007,235.1533333333334,233.2324999999999,231.282,229.5516666666667,227.38857142857148,225.2162499999994,223.14444444444462,221.32100000000008,219.44636363636366,217.755,233.2324999999999,252.01858877809767,214.44641122190214,5.300000000000011,11.465437788018425,11.028387847931524,11.087344028520501,12.28667146123442,-3.0,-2.0,0.0,-1.0
2007-07-18,249.2,249.55,245.7,245.8,-1,-3.0,-1.21,224609,84769,1096,27830759.0,244.92,-1,2.99,0.88,2007,7,18,2,246.44,242.53000000000011,236.6133333333334,234.00749999999988,232.334,230.35833333333338,228.3485714285715,226.1737499999994,224.00888888888903,222.18500000000006,220.2590909090909,218.58499999999998,234.00749999999988,253.54793782840937,214.46706217159038,3.8500000000000227,13.847887323943663,11.501282848265282,11.290767110702806,11.762964952261319,1.75,1.0,1.0,1.0
2007-07-19,247.2,248.7,244.7,247.55,1,1.75,0.71,237887,83744,-1025,29326033.0,245.7,1,0.78,1.85,2007,7,19,3,247.78000000000003,243.79500000000013,238.3700000000001,234.9949999999999,233.49800000000002,231.20666666666668,229.37142857142862,227.13124999999937,224.91111111111124,223.04700000000005,221.13363636363633,219.39999999999998,234.9949999999999,255.19947839881138,214.7905216011884,4.0,15.667721518987332,12.285071054501774,11.88430148823812,11.574862523604365,5.0,2.0,1.0,1.0
2007-07-20,248.25,253.35,246.75,252.55,1,5.0,2.02,187175,85019,1275,23409687.0,251.45,1,5.75,1.1,2007,7,20,4,249.47000000000003,245.36500000000015,240.28000000000011,236.1474999999999,234.68000000000004,232.17000000000004,230.53000000000003,228.16874999999936,225.98000000000008,224.01600000000002,222.08999999999995,220.27749999999997,236.1474999999999,257.6219272639668,214.673072736033,6.599999999999994,17.53819444444444,13.603472275229226,13.11948051948052,11.771110691150396,0.8499999999999943,1.0,1.0,0.0
2007-07-23,251.8,254.1,250.3,253.4,1,0.85,0.34,196403,84358,-661,24766648.0,252.28,1,0.83,1.12,2007,7,23,0,249.62000000000003,246.88000000000017,242.38666666666677,237.5224999999999,235.78000000000003,233.3066666666667,231.56428571428575,229.21999999999935,227.0233333333334,224.96,223.0463636363636,221.14749999999995,237.5224999999999,259.7428907066798,215.30210929331997,3.799999999999983,20.11111111111112,15.726070437301075,15.404255319148938,12.55722969321815,0.3499999999999943,0.0,1.0,0.0
2007-07-24,254.4,254.7,251.3,253.75,1,0.35,0.14,188494,83826,-532,23847070.0,252.61,1,0.33,1.14,2007,7,24,1,250.61000000000004,248.17500000000013,244.23333333333343,239.01749999999987,236.70800000000003,234.50333333333336,232.56,230.29124999999937,228.03777777777785,225.891,223.9836363636363,222.04333333333327,239.01749999999987,261.3875287038289,216.64747129617086,3.3999999999999773,19.670542635658904,17.36709140682917,17.273655547991833,13.794491997112416,1.6500000000000057,1.0,1.0,1.0
2007-07-25,250.4,256.5,249.6,255.4,1,1.65,0.65,184309,85497,1671,23322839.0,253.93,1,1.32,1.47,2007,7,25,2,252.53000000000006,249.48500000000013,245.86333333333343,240.5924999999999,237.71200000000002,235.7,233.5257142857143,231.37124999999932,229.10222222222228,226.861,224.9436363636363,222.94833333333327,240.5924999999999,262.9165317760131,218.26846822398673,6.900000000000006,17.553264604810984,18.108166863002634,18.177935943060497,15.171925763583953,-6.25,-2.0,0.0,-1.0
2007-07-26,255.8,256.65,249.05,249.15,-1,-6.25,-2.45,222286,85653,156,28229793.0,248.75,-1,5.18,0.4,2007,7,26,3,252.85000000000008,250.31500000000014,246.81333333333345,241.98999999999987,238.56599999999997,236.72333333333333,234.2985714285714,232.30624999999932,229.98888888888894,227.70499999999996,225.75636363636355,223.77666666666659,241.98999999999987,262.6390626778379,221.34093732216184,7.599999999999966,22.04867256637166,19.3843570724795,18.9467680608365,16.58441907810363,-11.300000000000011,-2.0,0.0,-1.0
2007-07-27,243.6,244.45,237.05,237.85,-1,-11.3,-4.54,271206,89971,4318,32783340.0,238.34,-1,10.41,-0.49,2007,7,27,4,249.91000000000008,249.69000000000014,246.8800000000001,242.68749999999991,238.9,237.21833333333333,234.7042857142857,232.95249999999933,230.5844444444445,228.37299999999996,226.36999999999992,224.40833333333325,242.68749999999991,261.63609736510483,223.738902634895,12.099999999999994,13.552706552706544,18.58725949413192,17.26052249637155,17.412627473481837,4.700000000000017,2.0,1.0,1.0
2007-07-30,237.0,242.55,236.05,242.55,1,4.7,1.98,231392,91039,1068,27678935.0,241.39,1,3.05,1.16,2007,7,30,0,247.74000000000007,248.68000000000015,247.1666666666668,243.7249999999999,239.56600000000003,237.77333333333337,235.3685714285714,233.5862499999993,231.27777777777783,229.0949999999999,227.03090909090898,225.10416666666657,243.7249999999999,259.93212968514695,227.51787031485287,6.5,13.820512820512812,17.329139836012256,16.421800947867293,17.616136599225506,2.75,2.0,1.0,1.0
2007-07-31,242.45,245.3,240.4,245.3,1,2.75,1.13,241854,90010,-1029,29408301.0,244.32,1,2.93,0.98,2007,7,31,1,246.05000000000004,248.33000000000015,247.46666666666678,244.68749999999991,240.424,238.26500000000001,236.1528571428571,234.2462499999993,232.04222222222225,229.8389999999999,227.72363636363622,225.82249999999988,244.68749999999991,258.5987553824369,230.77624461756292,4.900000000000006,13.97720797720797,16.19047290432207,15.624203821656046,17.286246253958346,-13.550000000000011,-2.0,0.0,-1.0
2007-08-01,242.5,242.7,230.45,231.75,-1,-13.55,-5.52,277707,93393,3383,32859846.0,234.36,-1,9.96,-2.61,2007,8,1,2,241.32000000000002,246.92500000000013,246.76333333333343,244.7274999999999,240.73800000000003,238.31333333333336,236.5028571428571,234.49999999999926,232.4766666666667,230.3239999999999,228.17545454545441,226.30833333333322,244.7274999999999,258.4760874872412,230.97891251275857,14.850000000000023,9.799154334038052,14.639650850167481,13.227739726027394,16.29620701055173,1.9000000000000057,1.0,1.0,1.0
2007-08-02,236.9,239.15,227.7,233.65,1,1.9,0.82,306344,93728,335,35906839.0,233.84,-1,0.52,-0.19,2007,8,2,3,238.22000000000003,245.53500000000014,246.28333333333345,244.6649999999999,241.23600000000002,238.50833333333333,236.9371428571428,234.78874999999925,232.96333333333334,230.8119999999999,228.66090909090894,226.79499999999987,244.6649999999999,258.61163136084764,230.71836863915217,11.450000000000017,9.87949260042283,12.205814856977716,11.688344172086042,14.844522232801637,2.3499999999999943,2.0,1.0,1.0
2007-08-03,237.5,238.7,234.65,236.0,1,2.35,1.01,235716,94702,974,27933190.0,236.91,1,3.07,-0.91,2007,8,3,4,237.85000000000005,243.8800000000001,245.74333333333345,244.6224999999999,241.72000000000003,238.725,237.30857142857135,235.09749999999926,233.49666666666667,231.31099999999992,229.23454545454527,227.3266666666665,244.6224999999999,258.6741893533767,230.57081064662307,5.049999999999983,9.978858350951372,11.49104521662668,11.126826968411127,13.617783127209552,-2.5,-2.0,0.0,-1.0
2007-08-06,229.0,233.65,228.55,233.5,-1,-2.5,-1.06,214872,97207,2505,24898285.0,233.92,-1,2.99,-0.42,2007,8,6,0,236.04000000000005,241.8900000000001,244.46666666666678,244.3849999999999,242.18800000000002,238.97833333333335,237.52571428571423,235.45249999999928,233.85888888888888,231.7539999999999,229.72636363636346,227.7816666666665,244.3849999999999,259.0378998387282,229.7321001612716,7.449999999999989,9.873150105708243,10.701572673665767,10.41016495764601,12.415455929165296,1.0,1.0,1.0,0.0
2007-08-07,238.35,238.45,232.3,234.5,1,1.0,0.43,226206,97544,337,26601059.0,234.5,1,0.58,0.0,2007,8,7,1,233.88000000000005,239.9650000000001,243.51333333333343,244.06999999999988,242.526,239.33333333333334,237.6385714285714,235.86874999999927,234.20555555555555,232.2259999999999,230.20636363636345,228.2366666666665,244.06999999999988,259.30663866784033,228.83336133215943,6.149999999999977,9.915433403805494,9.889217758985271,9.915433403805498,11.273701845595186,5.5,2.0,1.0,1.0
2007-08-08,238.0,241.15,236.15,240.0,1,5.5,2.35,226415,94278,-3266,27025761.0,240.07,1,5.57,-0.07,2007,8,8,2,235.53000000000006,238.4250000000001,243.12666666666675,243.95499999999987,242.88800000000003,239.87,237.91571428571427,236.38124999999928,234.61444444444444,232.7819999999999,230.79727272727254,228.78833333333316,243.95499999999987,259.28233711893506,228.62766288106465,6.650000000000006,13.793103448275858,10.688007581832833,10.714285714285715,10.77101104324685,-0.09999999999999432,0.0,0.0,0.0
2007-08-09,242.6,244.05,239.8,239.9,-1,-0.1,-0.04,269629,93805,-473,32615451.0,241.0,1,0.93,-1.1,2007,8,9,3,236.78000000000006,237.50000000000009,242.61666666666676,243.90749999999986,243.08800000000002,240.49333333333334,238.26142857142855,236.91749999999925,235.00999999999996,233.34499999999989,231.35454545454525,229.3374999999998,243.90749999999986,259.2811711021631,228.5338288978366,4.25,17.704797047970466,12.253068471342361,11.77134445534838,10.787611099899319,-9.900000000000006,-2.0,0.0,-1.0
2007-08-10,233.1,233.3,227.95,230.0,-1,-9.9,-4.13,229526,95021,1216,26461418.0,230.68,-1,10.32,-0.68,2007,8,10,4,235.58000000000007,236.7150000000001,241.1133333333334,243.20249999999982,242.81400000000002,240.6966666666667,238.2757142857143,237.09249999999923,235.1511111111111,233.7049999999999,231.69909090909073,229.76333333333315,243.20249999999982,259.7846868597668,226.62031314023287,11.950000000000017,15.03267973856208,13.263832748864505,12.292891501870656,11.020824006591223,3.75,2.0,1.0,1.0
