date,fa_num_rate,fa_Votes_rate,time_Allday,time_Event,time_month,time_Quarter,USD,EUR,GBP,JPY,AUD,CAD,NZD,CNY,CHF,All
2013-02-26,-4.366666666666667,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
2013-02-27,22.931711675331133,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0
2013-02-28,25.00964937975464,0.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0
2013-03-01,25.054034284540794,0.0,0.0,0.0,0.0,0.0,9.0,11.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0
2013-03-02,-4.150667038089553,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-03-04,-13.191471239016138,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
2013-03-05,9.817345209681667,0.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0
2013-03-06,1.4069466681999523,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-07,-20.656426573831833,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,4.0,2.0,5.0,0.0,0.0,3.0,0.0
2013-03-08,36.21769171699035,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,7.0,0.0,4.0,1.0,1.0,1.0,0.0
2013-03-09,-1.6275269758697948,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2013-03-10,0.02702702702702686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2013-03-11,70.87812812812813,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-03-12,36.24797449362341,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
2013-03-13,-1.2999999999999972,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2013-03-14,60.614271572347796,0.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0,1.0,4.0,2.0,5.0,0.0,2.0,0.0
2013-03-15,0.0286047175413775,0.0,1.0,2.0,0.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2013-03-18,-1.8511058455455478,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2013-03-19,-5.356579394823839,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0
2013-03-20,0.20384615384615423,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2013-03-21,19.477719233984597,0.0,1.0,0.0,0.0,0.0,11.0,9.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0
2013-03-22,0.3644739449177733,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0
2013-03-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-25,-0.36904761904761907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,805.4900543429621,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
2013-03-27,16.805555555555557,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0
2013-03-28,12.917768487097787,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
2013-03-29,-10.69924037710923,0.0,6.0,0.0,0.0,0.0,5.0,3.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0
2013-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-04-01,-1.1326650312037834,0.0,7.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0
2013-04-02,30.432747765964244,0.0,1.0,0.0,0.0,0.0,2.0,9.0,4.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0
2013-04-03,-9.460916197630274,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0
2013-04-04,32.212303416543904,0.0,1.0,0.0,0.0,0.0,6.0,10.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
2013-04-05,-138.89541104925127,0.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0
2013-04-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-08,9.39077786235868,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2013-04-09,1.523807203003844,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0
2013-04-10,6.894810239473978,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2013-04-11,44.14297083459329,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0
2013-04-12,39.39296249473241,0.0,1.0,1.0,0.0,0.0,10.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-04-13,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-15,-9.232309340088939,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0
2013-04-16,16.525714471128786,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0
2013-04-17,8.47946129530712,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0
2013-04-18,-6.666666666666666,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2013-04-19,-19.333333333333336,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0
2013-04-20,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2013-04-21,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2013-04-22,-0.26261620185922974,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2013-04-23,10.035817125843398,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0
2013-04-24,-42.50770336741299,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0
2013-04-25,19.226725986277874,0.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2013-04-26,0.834576952444463,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0
2013-04-29,4.472727272727271,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-04-30,-2.4276576683857587,0.0,1.0,0.0,0.0,0.0,4.0,10.0,4.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0
2013-05-01,-12.234566742931763,0.0,5.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0
2013-05-02,-60.966729668721335,0.0,1.0,0.0,0.0,0.0,9.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
2013-05-03,3.906152477006966,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
2013-05-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-05-06,88.43678468447565,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0
2013-05-07,-9.765269862554474,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0
2013-05-08,-43.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2013-05-09,54.21146583940702,0.0,3.0,0.0,0.0,0.0,6.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0
2013-05-10,1.5944529206625977,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0
2013-05-11,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-05-13,-14.156586390299246,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0
2013-05-14,-3.5151908121072175,0.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
2013-05-15,-13.281830789299429,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
2013-05-16,-20.769082400907948,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0
2013-05-17,15.159337170621281,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0
2013-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-20,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2013-05-21,5.259772719099506,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
2013-05-22,-30.555555555555557,0.0,1.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0
2013-05-23,-5.8874731244803655,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2013-05-24,8.756951167970401,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-28,5.870016330590919,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
2013-05-29,-40.608934169278996,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0
2013-05-30,-58.417899497806445,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0
2013-05-31,-5.948995027462303,0.0,1.0,0.0,0.0,0.0,7.0,8.0,4.0,7.0,1.0,1.0,2.0,0.0,1.0,1.0
2013-06-01,0.16232464929859694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-03,-0.9735422432630407,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,0.0
2013-06-04,1.143032988480618,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0
2013-06-05,-57.79136156003922,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
2013-06-06,2.8194394213381564,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0
2013-06-07,45.88012184874098,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
2013-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-09,-0.8000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2013-06-10,37.94690683958335,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0
2013-06-11,-25.891576130661978,0.0,1.0,1.0,0.0,0.0,3.0,1.0,5.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0
2013-06-12,-1.4747224190881134,0.0,1.0,2.0,0.0,0.0,1.0,5.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
2013-06-13,-25.176808577580758,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0
2013-06-14,-47.74861991227314,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
2013-06-17,72.04496861431332,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2013-06-18,-16.081971088030354,0.0,0.0,2.0,0.0,0.0,4.0,4.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
2013-06-19,-2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0
2013-06-20,-190.07752909870973,0.0,1.0,0.0,0.0,0.0,10.0,10.0,4.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0
2013-06-21,-16.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
2013-06-24,0.15315315315315325,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2013-06-25,13.326657382855862,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-26,-0.8787878787878783,0.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-27,57.956558707005826,0.0,0.0,1.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
2013-06-28,72.3769743312162,0.0,1.0,2.0,0.0,0.0,4.0,5.0,3.0,8.0,1.0,3.0,1.0,0.0,1.0,0.0
2013-07-01,0.6766068305063779,0.0,1.0,0.0,0.0,0.0,5.0,9.0,5.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0
2013-07-02,-5.764251512336009,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0
2013-07-03,107.1803723488586,0.0,1.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0
2013-07-04,2.5,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2013-07-05,-28.99785896919134,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0
2013-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-08,10.62581266090806,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0
2013-07-09,-33.53293913176266,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
2013-07-10,2.388559322033897,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
2013-07-11,301.47086466165416,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0
2013-07-12,5.160796989846113,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
2013-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-15,-10.418875697945463,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0
2013-07-16,-5.1778603656442534,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
2013-07-17,-16.892857142857142,-9.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0
2013-07-18,30.226333789329686,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
2013-07-19,-8.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
2013-07-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-07-21,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-07-22,-0.3244781783681215,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-23,111.02611832611832,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013-07-24,736.2797269198563,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
2013-07-25,2.0352389440624727,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2013-07-26,-2.6142857142857143,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-29,-3.578787878787879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-30,-28.593663379233774,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0
2013-07-31,-120.40712188238841,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0
2013-08-01,-5.723143647198456,0.0,1.0,0.0,0.0,0.0,9.0,7.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0
2013-08-02,-7.04698407212546,0.0,1.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-05,-10.096557698023977,0.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0
2013-08-06,26.973178066810632,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
2013-08-07,72.38335632396023,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0
2013-08-08,-25.007042438985508,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0
2013-08-09,-87.31292048807744,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,1.0,3.0,0.0,7.0,0.0,0.0
2013-08-12,-2.571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0
2013-08-13,-2.051945352572087,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-14,0.1278721278721271,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2013-08-15,-2.7738799456433783,0.0,2.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2013-08-16,-21.78878504672897,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2013-08-19,0.42857142857142877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
2013-08-20,12.399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
2013-08-21,-2.560814763041376,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
2013-08-22,-76.43638588044364,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
2013-08-23,0.5137841415997664,0.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
2013-08-24,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-08-26,365.73333333333335,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-27,-2.6843355432625304,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-28,-73.35270795426466,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2013-08-29,75.60625920770426,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0
2013-08-30,-21.685080756731743,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0
2013-09-01,0.07114624505928828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-02,5.184108487896425,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0
2013-09-03,-0.1947098028792681,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0
2013-09-04,15.071644777395438,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
2013-09-05,-69.9805880881903,0.0,1.0,0.0,0.0,0.0,10.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,16.935590940703612,0.0,0.0,1.0,0.0,0.0,5.0,4.0,6.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0
2013-09-07,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2013-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-09,28.268539611205153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,1.0,2.0,2.0,0.0
2013-09-10,-7.525594288752183,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,1.0,0.0,5.0,0.0,0.0
2013-09-11,-0.29261409450088804,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-12,21.888258918025034,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0
2013-09-13,-11.978071345180764,0.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
2013-09-14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,-2.0608695652173914,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
2013-09-17,9.66332400622164,0.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
2013-09-18,-1.753550834365775,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0
2013-09-19,0.5326438449027315,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0
2013-09-20,5.071428571428571,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0
2013-09-21,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23,-0.172863511153112,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-24,4.996655001761285,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2013-09-25,-2.105254763703515,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2013-09-26,1.0251586179578034,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-27,-14.297710388503228,0.0,1.0,0.0,7.0,0.0,9.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
